audiocap_id,youtube_id,start_time,caption
26687,AgwTfNFeW0w,270,A woman speaking with intermittent loud pops
82276,kRuITCzfwmg,30,A woman speaking with intermittent spraying
31773,DKp4wHDWHa8,120,A woman speaking with laughter and children speaking
25440,A7DXlOx0o2U,30,A woman speaking with laughter from a crowd
77781,h9W8jHW3xfE,50,A woman speaking with light tapping noises in the background
30429,CacHlJunzzE,30,A woman speaking with loud humming and a distant chicken crowing then pigs oinking
30513,CdervZbpA6Y,30,A woman speaking with mechanical humming
27865,BGWlqfVlMwA,0,A woman speaking with murmuring in the background
57329,TfFCYBaXYKE,70,A woman speaking with music and birds chirping in the background
25027,9wCF6nC9URk,30,A woman speaking with music in the background
100010,xpCI-rEY1kM,140,A woman speaking with music playing and a toilet flushing
45454,LkqVlFIimh8,30,A woman speaking with oinking in the background
27070,ArcpGRk5Fr0,220,A woman speaking with others speaking more faintly
27713,BC3Ta3LBbe0,30,A woman speaking with rustling in the background
17246,67lBgf1brog,30,A woman speaking with sheep in the background
101307,yrstb-onPTI,170,A woman speaking with some clanking in the background
17633,6JGMw5DKD_I,26,A woman speaking with some mechanical humming then a baby begins to cry
26811,Ak1oOdoPFyI,6,A woman speaking with some people laughing faintly
51453,Pdw5nee6G2U,30,A woman speaking with some rustling and passing traffic then a man speaks
63848,YCdfnpuNtiE,380,A woman speaking with some tapping
101633,z7gqM4VoPVs,100,A woman speaking with some wet splashing and smacking then running water
101579,z54grsdMwpg,200,A woman speaking with some wind blowing and some rattling
10686,3IfD-tZWNOE,50,A woman speaking with the sound of silverware and stirring
18184,6ZStXBXrGqc,30,A woman speaking with the tone of her voice through a microphone
42558,JtOemQmKOEI,510,A woman speaking with water flowing from a faucet
15423,5J7Cysnluv0,30,A woman speaking with water rushing in the background
53817,RH-uTQm9Cf8,0,A woman speaking with whistling and rustling in the background
80331,j0CBkSD7LQ8,430,A woman speaking with white noise and light wind
64360,YWh0Vdb1YXQ,140,A woman speaking with white noise followed by baaing
11429,3b1APFIEsME,30,"A woman speaking, a dog barks another whines"
23700,9Ei46s8QL0A,50,"A woman speaking, a man laughing followed by a hiccup and more laughter"
591,#NAME?,140,"A woman speaking, a sewing machine working"
73533,e2b6BR2KV9c,30,"A woman speaking, accompanied by a brief spray"
1588,#NAME?,40,"A woman speaking, alarm blaring"
1865,#NAME?,30,"A woman speaking, and children laughing"
12280,3xIAxGlj-gs,30,"A woman speaking, and then a duck quacking"
14809,52OKQG8OJpI,30,"A woman speaking, another speaks faintly in the distance"
2333,#NAME?,30,"A woman speaking, another women responding, first women speaking again"
16151,5cm8meNLeeI,30,"A woman speaking, crowd cheering while she continues to speak"
11803,3l87J1gHAqM,90,"A woman speaking, dog breathing heavily"
15177,5CPxvIqrEKo,30,"A woman speaking, dog steps on pavement"
24445,9c1bCoKAlzc,30,"A woman speaking, followed by a group of people responding by laughing in unison"
9193,2gZWXqZK18E,30,"A woman speaking, followed by an infant crying with a man speaking in over the crying"
101061,yfe386D2l4A,30,"A woman speaking, followed by the screech of a machine"
15078,59sY88oEnK4,270,"A woman speaking, food sizzles in a pan"
23704,9Elz6ZDqA9E,30,"A woman speaking, insects buzzing along with a girl screaming, a man responds, and a women speaking again"
1782,#NAME?,520,"A woman speaking, sizzling, frying"
23474,97uuCvcfZZQ,30,"A woman speaking, slowly and carefully"
14365,4qQiFKv2lk8,30,"A woman speaking, some cracking and rattling"
3401,0LmXrS1pKWI,30,"A woman speaking, some electrical humming"
15204,5D8HkpPRMZQ,30,"A woman speaking, some rustling"
14326,4pZ5_mf74aw,30,"A woman speaking, some scraping"
15821,5U8U1g-06Ms,30,"A woman speaking, something tapping"
13582,4XLvZqLBxn8,23,"A woman speaking, then a few short sprays"
8699,2UZeVEpZMOc,22,"A woman speaking, two bursts of steam"
19064,6zOuVr-NoPI,30,"A woman speaking, wind blowing"
13832,4cJTY4cHxk0,30,"A woman speaking, with other people talking in the background"
10330,38wWPYsPbUA,30,"A woman speaking, with several others talking in the background"
30916,CsUB29BZ81Y,30,A woman speaks
5026,1-ecuasOZUg,30,A woman speaks
16455,5krQIz4UdMY,30,A woman speaks
9472,2nndlP7XjJQ,30,A woman speaks
89564,poddqIbyePI,30,A woman speaks
78344,hZCS51xdpEw,100,"A woman speaks a few words in a gentle voice, accompanied by frying"
24774,9nlF7xZOeG4,30,A woman speaks a monologue
8697,2UV_8UIuz6E,30,A woman speaks a whistle goes off and then there is splashing
41521,JDwFwHhs0oQ,60,A woman speaks along with rhythmic mechanical sounds
15044,58h7aBTIhBs,30,A woman speaks and a baby cries
100036,xqrwCyRTV-g,0,A woman speaks and a baby laughs
102038,zSXCcna0bic,130,A woman speaks and a baby laughs
92945,sPKjtyydma8,130,A woman speaks and a baby laughs before the woman speaks again
21903,8M6dkRxlXKE,3,A woman speaks and a baby sheep cries
22033,8Qd-4VM9Ox0,50,A woman speaks and a baby sneezes
101596,z5kVsWptIwQ,60,A woman speaks and a baby whines
69546,b9BMSocaMG8,90,A woman speaks and a bird chirps as someone taps on metal
46301,MKzQuIa4FQU,470,A woman speaks and a camera snaps while music plays
15626,5OX7vWxi2RI,30,A woman speaks and a cat faintly meows
74868,f2ztuNPUUVk,15,A woman speaks and a cat meows
22049,8R725VUsh2E,30,A woman speaks and a cat meows
22076,8RjytDXc23M,30,A woman speaks and a cat meows
19388,77T_0D30zik,0,A woman speaks and a cat meows in a human like manner
21625,8CzaOuAoxYM,6,A woman speaks and a cat meows loudly several times
86301,nMIukP4yJ-A,70,A woman speaks and a child answers
41434,JA1SVzUh34k,24,A woman speaks and a child laughs
22256,8XPBfweeYsA,30,A woman speaks and a child speaks
7998,2Cvw3f6g2c0,30,A woman speaks and a child whimpers
11686,3i3V8pd6xOg,30,A woman speaks and a crowd applauds
24959,9uAbsuhw7Qo,30,A woman speaks and a crowd cheers loudly and speaks quietly
31988,DR2Af1pZuHc,260,A woman speaks and a crowd claps and awes
18196,6ZxyXEAJ2yA,30,A woman speaks and a crowd laughs
30501,CcvaNaFXUtc,30,A woman speaks and a crowd laughs
20119,7TFiXaY6w50,30,A woman speaks and a crowd laughs and murmurs
63917,YEzxjZ2UTlM,30,A woman speaks and a dark barks
22197,8VFNMp5K9zM,240,A woman speaks and a dog barks
14313,4pGvBK7Z9t8,240,A woman speaks and a dog barks
4833,0vOgLGk1dt0,30,A woman speaks and a dog barks
10655,3Hq7p0ZINfw,30,A woman speaks and a dog barks
13265,4OaQM0F8E1Y,18,A woman speaks and a dog barks and growls
16547,5nwI5lyCao8,30,A woman speaks and a dog barks and whines
20195,7VXr5N7idoU,30,A woman speaks and a dog barks and yips
11765,3johbhk-5pc,90,A woman speaks and a dog barks in the background
15548,5MHiwsp7Dd0,30,A woman speaks and a dog growls
13238,4NTUSjsoQwE,80,A woman speaks and a dog growls and barks
102216,zbXXpkTHh4k,30,A woman speaks and a dog howls with a man speaking over the television
8281,2K0bOTKjCek,30,A woman speaks and a dog is panting
20086,7SL9lGy_rxs,30,A woman speaks and a dog is prancing around and whimpers
51202,PV9laWS5TKQ,70,A woman speaks and a dog pants then barks
13754,4aLOuf2jqgo,30,A woman speaks and a dog whimpers
38995,HbH3MBExBOk,170,A woman speaks and a door open then shuts
14222,4mc6HFfngsA,30,A woman speaks and a door squeaks
92305,ruxHYYJokz8,420,A woman speaks and a duck quacks
41238,J2DyXyZu5Jw,0,A woman speaks and a frog croaks
72075,d0-iUOthFcU,21,A woman speaks and a goat baas and then the woman talks again and a man talks
45899,M3BRmyml07Y,0,A woman speaks and a goat bleats
21515,89O2CEacXT0,19,A woman speaks and a horse neighs wildly and a crash happens
12966,4FhH7_BPehY,23,A woman speaks and a horse trots a little
18531,6iaiMIrrDO4,30,A woman speaks and a horse walks
75122,fE6SaQukrEU,60,A woman speaks and a machine beeps
56241,SvUbsaO33OA,560,A woman speaks and a man laughs then speaks followed by several insects buzzing
64930,YvnRQY1uzZA,110,A woman speaks and a man speaks followed by a cat meowing followed by a woman speaking
68028,a5CzgyaLxyU,210,A woman speaks and a man speaks with a crowd speaking behind him
44425,L5kE4HUlgcc,60,A woman speaks and a motorcycle engine revs
4706,0s8APxJkcdc,30,A woman speaks and a pig oinks
11890,3n6rgID0Fas,30,A woman speaks and a pig oinks vigorously
31500,DAyATE2nlWw,320,A woman speaks and a sewing machine is in use
78984,i0wkuLNmKf8,110,A woman speaks and a sheep bleats
19869,7LgpnutPeis,30,A woman speaks and a sheep bleats a couple times
81370,jlmzfFSmjY0,30,A woman speaks and a small child cries
25232,A100Kq3P-j8,30,A woman speaks and a toilet flushes
32324,DbT0KCc_e1Y,30,A woman speaks and an audience cheers
7764,271cEXA2vrk,80,A woman speaks and an audience cheers
51966,Q-4UAwwVE5c,310,A woman speaks and an audience cheers
92400,s-4lovypaPs,140,A woman speaks and another briefly and faintly reacts
60849,W5MKiP5vivw,0,A woman speaks and another laughs
79659,iVUdpiXq9EE,30,A woman speaks and birds chirp
79193,i9pE9Nq3AZQ,100,A woman speaks and birds chirp
36688,GARtddXma4w,30,A woman speaks and birds flap their wings
6913,1kxnTHW60PQ,30,A woman speaks and cat meows
13896,4e0riwTv0xY,170,A woman speaks and clangs pots
11823,3laZTuGcHk8,30,"A woman speaks and claps, a cat meows, birds chirp"
91514,rKI6Ugsb3mQ,30,A woman speaks and cooks food
67784,_vr4bFNlzGg,70,A woman speaks and crumbles paper
98176,wQboicTkJQ0,560,A woman speaks and crumples plastic
16636,5qhChUcWKfI,0,A woman speaks and ducks quack
34941,F4e3qKOoMQY,50,A woman speaks and flushes a loud commercial toilet that goes fast
10940,3P-wkugs3s4,40,A woman speaks and flushes a toilet
19381,779sKwaX_Hc,120,A woman speaks and food sizzles
82770,kmJQQ4SQ0bc,550,A woman speaks and fries food
93653,swWQT96mZCo,90,A woman speaks and fries food
42689,Jylv5IiRgxE,110,A woman speaks and fries food
1235,#NAME?,30,A woman speaks and her dog barks while outside and the birds are chirping
21890,8LkVUPeszdM,30,A woman speaks and her voice echos
51908,PxWr9NxsEOU,30,A woman speaks and hiss occurs
22805,8nJFMWEsujw,300,A woman speaks and insects buzz
16032,5_26rkv5Nqo,0,A woman speaks and kisses before dogs run and pant
95989,uknvHcudzQk,30,A woman speaks and laughs
100973,yarcAIPawZs,30,A woman speaks and laughs
101311,ys3eVC2Pgwc,0,A woman speaks and laughs and then a baby cries
38303,HAbG34SEaaI,30,A woman speaks and laughs as a bus accelerates
96678,vJ9VcdldUV8,240,A woman speaks and laughs while bees fly
2407,#NAME?,30,A woman speaks and laughs while people chuckle
100665,yLrqh20TKv0,280,A woman speaks and laughs with some faint chanting
22195,8VB7oNmV1Lg,80,"A woman speaks and laughs, and a second person speaks and laughs"
36151,Fr0UKnvvaTc,50,A woman speaks and lightning strikes with loud thunder.
65857,ZYnooliGX48,380,A woman speaks and moves a ceramic plate
100295,y3ZfCR0GvCA,110,A woman speaks and multiple children talk in the background
89583,ppX0WIhKLDI,7,A woman speaks and music plays
53177,QofvtNqvxBw,30,A woman speaks and music plays as an insect buzzes
62612,XLcxzoscFJg,170,A woman speaks and music plays quickly followed by a man talking and the music plays again followed by a man talking
50589,P5fSQD09z_A,110,A woman speaks and opens a door
22144,8TXJZVxe8uw,120,A woman speaks and operates a sewing machine
90496,qWj318oiHkc,120,A woman speaks and people laugh then a man speaks
54538,Rm2iyA72VLU,90,A woman speaks and places objects on a hard surface
98605,wk1SUIhqRbw,180,A woman speaks and pours out water
100076,xsuVhhcISkY,150,A woman speaks and puts food into cookware causing it to sizzle
93096,sVtP1h_ICa4,180,A woman speaks and runs a sewing machine
90050,qAvuv5MGg6M,390,A woman speaks and runs a sewing machine
91691,rSw3I7xBmN8,50,A woman speaks and runs a sewing machine
35790,FcZ0RWOvl_g,360,A woman speaks and runs a sewing machine
92060,rjShcNgYk0E,90,A woman speaks and runs a sewing machine
8507,2PlWOKwpG8I,30,A woman speaks and sheep are bleating
762,#NAME?,50,"A woman speaks and sneezes, a baby laughs, and the woman speaks again"
54401,RgB5y0cYPUE,180,"A woman speaks and sniffs, after which she starts to sneeze"
66730,_A5BR8lQkrk,160,A woman speaks and something is stirred in a dish
73021,dfMf3YrOL3M,0,A woman speaks and something screams
79211,iAhwjk4p77g,70,A woman speaks and stirs food in a pot
72512,dJyGniY8CYA,200,A woman speaks and stirs in a pot
9347,2k_PMtUzetw,30,A woman speaks and then a cat meows and the women speaks again
102225,zbkzGjYt590,60,A woman speaks and then a child speaks
80499,j83UOf1O4HY,0,A woman speaks and then a child speaks
25467,A8BU42fjbtM,30,A woman speaks and then a crowd laughs
19439,78s3Jhv6dt4,30,A woman speaks and then a horse neighs
88471,p0aqRJjleeo,160,A woman speaks and then a kid yells loudly as soft voices speak softly in the background
36055,FmrJ13mJoDA,2,A woman speaks and then a loud noise takes place followed by applause
82657,khpEGvwqAQM,0,A woman speaks and then a pop occurs followed by an another woman laughing and then a girl speaks
2123,#NAME?,0,A woman speaks and then a sewing machine begins working
90296,qMjKtVbC_sA,0,A woman speaks and then a young man speaks
34255,EgDoJHRqd0Y,30,A woman speaks and then an audience cheers followed by a woman speaking
79687,iWyJfY7nGNc,500,A woman speaks and then laughs followed by a man speaking
77105,gf4x4wChQJ0,20,A woman speaks and then sneezes
53431,R-DD-U27trk,0,A woman speaks and then someone burps multiple times
15452,5JsABILas2M,40,A woman speaks and there is a ticking in the background
360,-88W59dB47w,30,A woman speaks and there is the sound of papers rustling
10097,33TKq1r0NT0,230,A woman speaks and there is typing noises
52483,QMOEKJ8m36c,30,A woman speaks and thunder echoes in the background
100019,xpeNiFfyIRs,170,A woman speaks and thunder rolls as music plays
93200,sa3pXXyhaQ4,530,"A woman speaks and tickles, a child speaks, and then a woman kisses and speaks again"
90251,qKoFFVT8H6g,50,A woman speaks and types on a keyboard
6220,1Ug6ejeUruM,100,A woman speaks and using a sewing machine
51265,PXf-QmVszWE,250,A woman speaks and washes dishes
50348,OwFfhPTgZrw,30,A woman speaks and water drips
91192,r4XYK1WQKFo,560,A woman speaks and water runs into a sink
59172,UxgmE6nV934,30,A woman speaks and water sprays
14562,4waj6E5-P58,4,A woman speaks and whistles
71126,cIhQ7ytsJ08,330,"A woman speaks and whistles, and a crowd laughs"
88180,ooN6mtMmaeQ,26,A woman speaks and wind blows
40763,IjFAgJnUikM,30,A woman speaks and wind blows then a dog growls
50049,OlNH8xBgeaA,110,A woman speaks as a baby cries nearby
40998,ItOOgJm6uRk,30,A woman speaks as a baby cries softly
53740,RD5UX2MKGqo,210,A woman speaks as a bowl is scraped
73421,dyDv5d3Z9a8,30,A woman speaks as a bus idles nearby
56159,Ss58DmRVM1M,30,A woman speaks as a bus passes
